industrycode,description,employment,output,employeecompensation,proprietorincome,otherpropertytypeincome,taxonproductionandimports,county
347,Motor vehicle gasoline engine and engine parts manufacturing,0,0,0,0,0,0,WA_077
348,Motor vehicle electrical and electronic equipment manufacturing,.34736547,166957.96875,20681.506,0,8647.584,1448.0801,WA_077
349,Motor vehicle transmission and power train parts manufacturing,0,0,0,0,0,0,WA_077
350,Motor vehicle seating and interior trim manufacturing,0,0,0,0,0,0,WA_077
351,Motor vehicle metal stamping,0,0,0,0,0,0,WA_077
352,Other motor vehicle parts manufacturing,76.861656,39939240,3522549.8,0,2109542.3,263425.47,WA_077
353,"Motor vehicle steering, suspension component (except spring), and brake systems manufacturing",0,0,0,0,0,0,WA_077
354,Aircraft manufacturing,4.1982751,7164837.5,561885.94,3434219.5,871340.06,24180.867,WA_077
355,Aircraft engine and engine parts manufacturing,0,0,0,0,0,0,WA_077
356,Other aircraft parts and auxiliary equipment manufacturing,292.4971,102854448,25097888,2351039.5,18485800,568821.31,WA_077
357,Guided missile and space vehicle manufacturing,0,0,0,0,0,0,WA_077
358,Propulsion units and parts for space vehicles and guided missiles manufacturing,0,0,0,0,0,0,WA_077
359,Railroad rolling stock manufacturing,0,0,0,0,0,0,WA_077
360,Ship building and repairing,0,0,0,0,0,0,WA_077
361,Boat building,0,0,0,0,0,0,WA_077
362,"Motorcycle, bicycle, and parts manufacturing",0,0,0,0,0,0,WA_077
363,"Military armored vehicle, tank, and tank component manufacturing",0,0,0,0,0,0,WA_077
364,All other transportation equipment manufacturing,36.962658,21206172,2381534.8,481238.13,2257826,154662.98,WA_077
365,Wood kitchen cabinet and countertop manufacturing,36.520462,5155241,1594438.6,353630,310964.06,24940.783,WA_077
366,Upholstered household furniture manufacturing,0,0,0,0,0,0,WA_077
367,Nonupholstered wood household furniture manufacturing,1.8446672,285873.28125,39581.773,90422.695,2965.2837,1185.7731,WA_077
368,Other household nonupholstered furniture manufacturing,0,0,0,0,0,0,WA_077
369,Institutional furniture manufacturing,0,0,0,0,0,0,WA_077
370,Wood office furniture manufacturing,5.7553124,1229992.5,264755.06,50391.656,53255.555,7138.2915,WA_077
371,Custom architectural woodwork and millwork,0,0,0,0,0,0,WA_077
372,"Office furniture, except wood, manufacturing",0,0,0,0,0,0,WA_077
373,"Showcase, partition, shelving, and locker manufacturing",0,0,0,0,0,0,WA_077
374,Mattress manufacturing,0,0,0,0,0,0,WA_077
375,Blind and shade manufacturing,0,0,0,0,0,0,WA_077
376,Surgical and medical instrument manufacturing,0,0,0,0,0,0,WA_077
377,Surgical appliance and supplies manufacturing,11.759052,3853371.25,624563.19,45672.816,167298.38,51311.207,WA_077
378,Dental equipment and supplies manufacturing,0,0,0,0,0,0,WA_077
379,Ophthalmic goods manufacturing,26.26857,6142232.5,1056967.3,72809.406,327092.34,84725.586,WA_077
380,Dental laboratories,8.5702362,716005.375,182244.59,210681.25,-18005.121,7047.019,WA_077
381,Jewelry and silverware manufacturing,15.18373,2461600.5,492451.59,44519.652,151354.27,197198.36,WA_077
382,Sporting and athletic goods manufacturing,47.155376,9879071,1454965.6,319164.16,155489.78,139192.56,WA_077
383,"Doll, toy, and game manufacturing",35.979424,10046600,2256507,210534.48,558796.5,104876.34,WA_077
384,Office supplies (except paper) manufacturing,0,0,0,0,0,0,WA_077
385,Sign manufacturing,41.829285,5173140.5,1908968.9,1021629.2,-644025.88,41871.445,WA_077
386,"Gasket, packing, and sealing device manufacturing",0,0,0,0,0,0,WA_077
387,Musical instrument manufacturing,13.761026,1909435.25,577056.13,388331.81,-5643.1553,15040.798,WA_077
388,"Fasteners, buttons, needles, and pins manufacturing",0,0,0,0,0,0,WA_077
389,"Broom, brush, and mop manufacturing",48.523426,16330261,6013096,19660.012,1387977.8,117038.4,WA_077
390,Burial casket manufacturing,0,0,0,0,0,0,WA_077
391,All other miscellaneous manufacturing,45.234341,7610273.5,1620754.5,1356949,65814.57,67422.711,WA_077
392,Wholesale - Motor vehicle and motor vehicle parts and supplies,122.38512,49081612,7259154,1542604.6,12056869,3220758.5,WA_077
393,Wholesale - Professional and commercial equipment and supplies,54.798958,21377388,5431204.5,1613387.9,5540429.5,1179345.9,WA_077
394,Wholesale - Household appliances and electrical and electronic goods,66.92643,34902264,5658432,1740261.4,9083001,2266272.5,WA_077
395,"Wholesale - Machinery, equipment, and supplies",729.22839,206363168,51330160,8923890,47685816,16574995,WA_077
396,Wholesale - Other durable goods merchant wholesalers,758.15277,182458256,45444480,5945461.5,28970298,15392308,WA_077
397,Wholesale - Drugs and druggistsâ sundries,19.224581,15760123,2114618.8,0,5004784,468478.84,WA_077
398,Wholesale - Grocery and related product wholesalers,1438.2524,260739568,74910008,9132950,33993460,8683085,WA_077
399,Wholesale - Petroleum and petroleum products,41.586479,102612024,3091219.8,1090550.8,7847098.5,83268112,WA_077
400,Wholesale - Other nondurable goods merchant wholesalers,884.63464,328652352,76574848,7309181.5,64641572,59026744,WA_077
401,Wholesale - Wholesale electronic markets and agents and brokers,242.36157,24014378,25520530,8978235,-12702049,235716.2,WA_077
402,Retail - Motor vehicle and parts dealers,730.65936,104850208,36753216,3416724,2857931.5,33122768,WA_077
403,Retail - Furniture and home furnishings stores,260.74066,28504726,10356690,2081973.5,899123.44,6069053.5,WA_077
404,Retail - Electronics and appliance stores,379.17511,36458196,14580750,4261339.5,-4891222.5,8664980,WA_077
405,Retail - Building material and garden equipment and supplies stores,1050.6918,135355568,44363984,4757611.5,6681062,42685212,WA_077
406,Retail - Food and beverage stores,2087.0901,170656528,71607872,1925673,5274643,31996246,WA_077
407,Retail - Health and personal care stores,588.94989,47560124,20450570,3234990,544648.44,6770737.5,WA_077
408,Retail - Gasoline stores,530.2323,74226808,14531939,9661085,1435374.1,21837756,WA_077
409,Retail - Clothing and clothing accessories stores,575.00012,50500688,10217546,321886.88,798578,13546472,WA_077
410,"Retail - Sporting goods, hobby, musical instrument and book stores",537.83295,32038272,10074462,1867958.3,810933.63,7594849.5,WA_077
411,Retail - General merchandise stores,2930.5305,266927648,109341344,382826.53,3541034.8,73970440,WA_077
412,Retail - Miscellaneous store retailers,1069.0829,66539544,15860511,20066944,-3229620.5,14072519,WA_077
413,Retail - Nonstore retailers,973.77722,110476232,2829999.3,13118394,2418207.5,22179862,WA_077
414,Air transportation,34.602467,11268520,1564268.5,1544061.1,1687559.8,2023355.3,WA_077
415,Rail transportation,41.208229,18946382,5092257,0,4019547.5,-10205.581,WA_077
416,Water transportation,3.830986,2241688.25,113645.3,9428.9297,65399.75,87720.25,WA_077
417,Truck transportation,1351.1184,239075536,77427608,25589294,9257253,6842593,WA_077
418,Transit and ground passenger transportation,607.77478,31497284,9271678,9077438,3825524,476546.63,WA_077
419,Pipeline transportation,1.8486526,889140.3125,182108.63,29579.35,134417.09,296690.28,WA_077
420,Scenic and sightseeing transportation and support activities for transportation,683.81268,112038784,30618116,20590542,2130705,2458150.5,WA_077
421,Couriers and messengers,372.63492,36714276,13089885,1823936.4,3434232.5,613415.63,WA_077
422,Warehousing and storage,974.2998,122893904,56554536,976679.19,7150502,1038838,WA_077
423,Newspaper publishers,210.47832,20099170,8823853,16701.18,4892415,338742.59,WA_077
424,Periodical publishers,0,0,0,0,0,0,WA_077
425,Book publishers,0,0,0,0,0,0,WA_077
426,"Directory, mailing list, and other publishers",0,0,0,0,0,0,WA_077
427,Greeting card publishing,0,0,0,0,0,0,WA_077
428,Software publishers,7.5543208,1259658.75,266300.75,35921.965,384395.03,62732.102,WA_077
429,Motion picture and video industries,152.04309,25026190,3660147.8,64899.309,1683415.3,845956.19,WA_077
430,Sound recording industries,3.2113748,567821.625,9050.2598,43230.629,17118.549,91223.156,WA_077
431,Radio and television broadcasting,161.58997,40112236,9492441,510266.66,-7826762,904557,WA_077
432,Cable and other subscription programming,6.026557,8852597,469754.06,46539.387,998345.94,277907.38,WA_077
433,Wired telecommunications carriers,102.47507,41405588,8706560,-88589.32,3893890.5,3447050.3,WA_077
434,Wireless telecommunications carriers (except satellite),71.510216,97321384,6112205.5,-76565.773,15131091,5516116.5,WA_077
435,"Satellite, telecommunications resellers, and all other telecommunications",6.545342,2088076.625,553806.69,-21132.291,76389.172,105888.81,WA_077
436,"Data processing, hosting, and related services",21.560322,7717341,1344358.9,113163.75,1199258.6,121117.54,WA_077
437,"News syndicates, libraries, archives and all other information services",0,0,0,0,0,0,WA_077
438,Internet publishing and broadcasting and web search portals,1.1934475,790146.5,36880.316,6335.4224,49943.254,10174.862,WA_077
439,Nondepository credit intermediation and related activities,250.2666,38731152,11544368,2321755.5,2790058.5,1879943.3,WA_077
440,Securities and commodity contracts intermediation and brokerage,229.25232,40349880,9270135,1188747.8,-400517.81,595039.5,WA_077
441,Monetary authorities and depository credit intermediation,923.69055,283162816,63345480,308550.19,74889632,6880831,WA_077
442,Other financial investment activities,893.125,81716056,3135367.8,5239314,243800.08,1553889.5,WA_077
443,Direct life insurance carriers,3.0321419,935884.625,325561.94,2167.3452,181149.89,74577.461,WA_077
444,"Insurance carriers, except direct life",98.630821,55703628,5861963,13912.076,8046154,4041512.5,WA_077
445,"Insurance agencies, brokerages, and related activities",542.2016,111424672,25408820,2574410.3,10245046,1039458.6,WA_077
446,"Funds, trusts, and other financial vehicles",302.36597,93499936,12265598,120393.76,570906.88,89629.141,WA_077
447,Other real estate,2397.2959,391469760,16562626,32191784,56125196,10474607,WA_077
448,Tenant-occupied housing,1106.3295,351202144,9908670,12830719,240607696,43549944,WA_077
449,Owner-occupied dwellings,0,923872064,0,0,626165376,105042176,WA_077
450,Automotive equipment rental and leasing,80.876648,19806262,2090825.1,295378.03,4043587.3,6443556.5,WA_077
451,General and consumer goods rental except video tapes and discs,149.44261,18746444,4967353.5,1104119,744904.63,5127701.5,WA_077
452,Video tape and disc rental,72.846344,10298732,3241185.5,628282.88,1096298.6,1987620.9,WA_077
453,Commercial and industrial machinery and equipment rental and leasing,93.477737,28900364,4596950,817690.81,7031044.5,5638482.5,WA_077
454,Lessors of nonfinancial intangible assets,5.3993735,3811791.5,56285.191,89187.766,1051648.6,478412.25,WA_077
455,Legal services,715.6546,154187424,28077142,10065372,27545774,40662472,WA_077
456,"Accounting, tax preparation, bookkeeping, and payroll services",578.74695,72210512,21902484,12155845,14802715,957315.38,WA_077
457,"Architectural, engineering, and related services",273.33923,43570032,13508346,3441327,4000823.5,568000.63,WA_077
458,Specialized design services,98.761444,5584778,753303.56,2894513.5,20919.453,326100.06,WA_077
459,Custom computer programming services,199.96101,28133484,13071214,1169759.3,2959691.3,815801.25,WA_077
460,Computer systems design services,79.51899,7984004.5,3186482.8,1521261,69915.164,276151.06,WA_077
461,"Other computer related services, including facilities management",1.2722862,377329.9375,96248.961,15684.428,97630.422,10157.293,WA_077
462,Management consulting services,247.26128,27164520,10966762,4648231.5,-172130.63,351332.28,WA_077
463,Environmental and other technical consulting services,134.48808,10144011,2027921.3,3767137.8,-206140.28,178548.09,WA_077
464,Scientific research and development services,882.26312,205176464,53060220,1503554.8,35990924,2808484.5,WA_077
465,"Advertising, public relations, and related services",171.35791,22686080,3699390.8,2600762.8,2804560.8,596163.44,WA_077
466,Photographic services,104.19633,5519558,689013,3560830.3,-1063877.6,384310.19,WA_077
467,Veterinary services,133.47713,12653658,3968490.3,772056.38,2686602.3,231063.89,WA_077
468,"Marketing research and all other miscellaneous professional, scientific, and technical services",241.40958,16183332,1052131.8,8917450,-170814.13,222351.09,WA_077
469,Management of companies and enterprises,626.32275,96561504,53696736,-4136262.5,5916122,1575003.4,WA_077
470,Office administrative services,159.29704,9484630,8102553.5,1430576.6,-6181518.5,160606.11,WA_077
471,Facilities support services,35.976032,4666933,1020574.7,162881.81,365109,86712.469,WA_077
472,Employment services,239.72804,19496234,6550714.5,302830.5,3538803,408739.75,WA_077
473,Business support services,388.7037,26681772,15305592,2139644.8,-2756696.8,791652.25,WA_077
474,Travel arrangement and reservation services,42.179535,7249960.5,1664901.6,324157.09,578565.75,154630.03,WA_077
475,Investigation and security services,464.6539,23289424,12443057,1540693.3,66910.578,911525.88,WA_077
476,Services to buildings,730.53046,33465972,7796316.5,10586844,107766.84,1748872.4,WA_077
477,Landscape and horticultural services,549.52063,34241028,13523872,5496819.5,392457.19,1792317.5,WA_077
478,Other support services,158.20508,16494076,5267831,697167.44,1397971.3,546602.75,WA_077
479,Waste management and remediation services,187.50752,43211328,10763285,758136.38,7787963,6456393,WA_077
480,Elementary and secondary schools,235.02547,7795649,5566795.5,749444.88,-847480.38,233810.33,WA_077
481,"Junior colleges, colleges, universities, and professional schools",747.19012,60031352,27564262,206939.34,9795129,1556753.4,WA_077
482,Other educational services,668.34143,33327218,15125541,3722551.5,-2371867.3,864416.75,WA_077
483,Offices of physicians,2938.6931,500631232,265002192,10234811,48451000,4418324,WA_077
484,Offices of dentists,942.47858,103118544,45946492,3381656.5,12997952,837020.38,WA_077
485,Offices of other health practitioners,943.02533,70061160,32236966,20909122,-4784367,1061488.5,WA_077
486,Outpatient care centers,891.16473,117893168,60149384,1350826.3,2016040.8,987462.94,WA_077
487,Medical and diagnostic laboratories,20.604502,4233395.5,1520569.3,335676.44,875477.56,34755.086,WA_077
488,Home health care services,1039.871,49640368,33967208,14423522,-12546381,519733.06,WA_077
489,Other ambulatory health care services,70.617874,8890215,4386754.5,977756.44,452009.84,58916.16,WA_077
490,Hospitals,3326.0527,589373504,268433712,623410.38,36454588,9800794,WA_077
491,Nursing and community care facilities,2045.1847,155819216,81727520,2006367.9,983419.31,3672598.8,WA_077
492,"Residential mental retardation, mental health, substance abuse and other facilities",574.96771,39696856,26017896,202237.02,118949.55,577176.13,WA_077
493,Individual and family services,3400.4873,128782104,88430128,3607450.3,-9308428,1733710.8,WA_077
494,Child day care services,907.8808,42530416,24636992,1459474.1,5314516,823721.63,WA_077
495,"Community food, housing, and other relief services, including rehabilitation services",613.71033,49822884,17635804,132466.53,1606903.8,686067,WA_077
496,Performing arts companies,43.471233,4027028.5,883774.75,428649.69,624133.25,108807.78,WA_077
497,Commercial Sports Except Racing,98.225594,7555314,758955.38,2310619,2568.1086,262385.09,WA_077
498,Racing and Track Operation,38.484722,3589316.75,464082,753737.56,547805.13,86614.109,WA_077
499,"Independent artists, writers, and performers",177.63362,5759642,21806.299,4542897,16194.861,175177.63,WA_077
500,Promoters of performing arts and sports and agents for public figures,128.5285,19744094,2730405.8,533386.06,4313162,483074.88,WA_077
501,"Museums, historical sites, zoos, and parks",32.190052,2655911,886945.94,394421.5,151470.13,33732.398,WA_077
502,Amusement parks and arcades,6.3771844,467391.4375,127726.63,20454.281,27405.572,157734.72,WA_077
503,Gambling industries (except casino hotels),278.38522,45780292,8641575,2520461.8,12327553,7230565,WA_077
504,Other amusement and recreation industries,521.55133,29662106,12712911,685356.25,-75492.953,4355399.5,WA_077
505,Fitness and recreational sports centers,233.3671,9930124,3528574.3,375368.72,394294.59,1656468.8,WA_077
506,Bowling centers,68.155304,5214920,2286516.8,179272.17,347858.41,653457.13,WA_077
507,"Hotels and motels, including casino hotels",703.0636,91591448,21502388,6270107.5,18360902,16963088,WA_077
508,Other accommodations,295.40247,26985318,11907566,4017085,2742361.3,2150943,WA_077
509,Full-service restaurants,2247.3911,159780736,54541704,3303130,22956568,17307742,WA_077
510,Limited-service restaurants,3569.9993,292110816,74768552,6352391.5,32807636,36750948,WA_077
511,All other food and drinking places,1742.3424,107435432,42359380,7085518.5,11117981,11073481,WA_077
512,"Automotive repair and maintenance, except car washes",1185.1193,126588864,45482340,18634414,-3524205.8,29168250,WA_077
513,Car washes,726.56726,96438592,30026618,7145739,3624707.3,27415374,WA_077
514,Electronic and precision equipment repair and maintenance,53.506004,7427558,1467672.6,1000698.3,812198.94,888581.69,WA_077
515,Commercial and industrial machinery and equipment repair and maintenance,179.79701,26711178,9382202,4111859.3,1181418.4,3193505.8,WA_077
516,Personal and household goods repair and maintenance,120.17679,8113012.5,3143818.3,3564592.8,-1525559.6,1237855,WA_077
517,Personal care services,702.75635,29635876,5673269.5,20751114,-3580839.8,1739054.9,WA_077
518,Death care services,108.81287,10137285,4487774,324957.44,981148.06,944148.38,WA_077
519,Dry-cleaning and laundry services,215.99268,15748506,8968997,1189930.5,223141.64,1430844.3,WA_077
520,Other personal services,472.25107,21853336,3504109,15534804,-2873334.8,1484852,WA_077
521,Religious organizations,1382.1377,124555216,58559660,68404.609,-27009588,0,WA_077
