industrycode,description,employment,output,employeecompensation,proprietorincome,otherpropertytypeincome,taxonproductionandimports,county
356,Other aircraft parts and auxiliary equipment manufacturing,2.3470693,486373.21875,0,25334.55859375,0,9029.9854,NY_077
357,Guided missile and space vehicle manufacturing,0,0,0,0,0,0,NY_077
358,Propulsion units and parts for space vehicles and guided missiles manufacturing,0,0,0,0,0,0,NY_077
359,Railroad rolling stock manufacturing,0,0,0,0,0,0,NY_077
360,Ship building and repairing,0,0,0,0,0,0,NY_077
361,Boat building,0,0,0,0,0,0,NY_077
362,"Motorcycle, bicycle, and parts manufacturing",0,0,0,0,0,0,NY_077
363,"Military armored vehicle, tank, and tank component manufacturing",0,0,0,0,0,0,NY_077
364,All other transportation equipment manufacturing,0,0,0,0,0,0,NY_077
365,Wood kitchen cabinet and countertop manufacturing,29.02483,4199314,1530175,1022.902770996094,350023.34375,36137.914,NY_077
366,Upholstered household furniture manufacturing,0,0,0,0,0,0,NY_077
367,Nonupholstered wood household furniture manufacturing,0,0,0,0,0,0,NY_077
368,Other household nonupholstered furniture manufacturing,0,0,0,0,0,0,NY_077
369,Institutional furniture manufacturing,0,0,0,0,0,0,NY_077
370,Wood office furniture manufacturing,0,0,0,0,0,0,NY_077
371,Custom architectural woodwork and millwork,19.818607,3352394,1291742.875,1176.30517578125,-75525.5859375,26537.408,NY_077
372,"Office furniture, except wood, manufacturing",0,0,0,0,0,0,NY_077
373,"Showcase, partition, shelving, and locker manufacturing",0,0,0,0,0,0,NY_077
374,Mattress manufacturing,0,0,0,0,0,0,NY_077
375,Blind and shade manufacturing,0,0,0,0,0,0,NY_077
376,Surgical and medical instrument manufacturing,2.6530759,873068.1875,87420.5390625,16869.82421875,25216.6015625,22633.883,NY_077
377,Surgical appliance and supplies manufacturing,20.148827,6649158,1072997.625,18334.603515625,318344.34375,159844.86,NY_077
378,Dental equipment and supplies manufacturing,0,0,0,0,0,0,NY_077
379,Ophthalmic goods manufacturing,0,0,0,0,0,0,NY_077
380,Dental laboratories,10.594967,896768.6875,503163.09375,13531.21875,-48678.48828125,15798.342,NY_077
381,Jewelry and silverware manufacturing,3.2045865,444775.28125,65319.76953125,12321.02734375,10410.8154296875,24203.639,NY_077
382,Sporting and athletic goods manufacturing,42.193512,9317897,1844571.125,54544.36328125,218337.15625,226785.03,NY_077
383,"Doll, toy, and game manufacturing",0,0,0,0,0,0,NY_077
384,Office supplies (except paper) manufacturing,0,0,0,0,0,0,NY_077
385,Sign manufacturing,15.276781,1482313.375,565831.875,41569.19140625,-186929.90625,27805.287,NY_077
386,"Gasket, packing, and sealing device manufacturing",0,0,0,0,0,0,NY_077
387,Musical instrument manufacturing,5.0435424,444277.8125,65055.9453125,27488.69140625,-622.9854125976563,10080.445,NY_077
388,"Fasteners, buttons, needles, and pins manufacturing",0,0,0,0,0,0,NY_077
389,"Broom, brush, and mop manufacturing",0,0,0,0,0,0,NY_077
390,Burial casket manufacturing,0,0,0,0,0,0,NY_077
391,All other miscellaneous manufacturing,0,0,0,0,0,0,NY_077
392,Wholesale - Motor vehicle and motor vehicle parts and supplies,20.108744,6097579.5,672308.875,885.4287109375,850967.375,465374.63,NY_077
393,Wholesale - Professional and commercial equipment and supplies,63.47332,14926183,2855354.5,13875.2958984375,1845030.5,1393804.9,NY_077
394,Wholesale - Household appliances and electrical and electronic goods,28.983555,10726584,1274555.5,502.0518493652344,1576019.5,879632.81,NY_077
395,"Wholesale - Machinery, equipment, and supplies",35.797886,7183572,1427577.125,4309.56103515625,1005695.125,728048.75,NY_077
396,Wholesale - Other durable goods merchant wholesalers,136.71181,26581586,5641384.5,28877.96484375,2798916.25,2477441.5,NY_077
397,Wholesale - Drugs and druggistsâ sundries,19.829245,12687998,1345363.75,978.3621826171875,2476551.75,435823.44,NY_077
398,Wholesale - Grocery and related product wholesalers,19.574705,3015124.75,804949.625,3404.371826171875,276106.9375,106642.52,NY_077
399,Wholesale - Petroleum and petroleum products,.18607615,386014.625,0,6567.4765625,0,346716.44,NY_077
400,Wholesale - Other nondurable goods merchant wholesalers,111.41925,30049346,4981485.5,-40676.06640625,3264275.25,6591784,NY_077
401,Wholesale - Wholesale electronic markets and agents and brokers,10.293964,207101.546875,301767.96875,2112.442138671875,-189817.90625,8863.1533,NY_077
402,Retail - Motor vehicle and parts dealers,222.75443,29782780,10700796,1121641.25,1977485.75,7233288,NY_077
403,Retail - Furniture and home furnishings stores,153.52119,13720630,5091913,242893.015625,423884.1875,2605205,NY_077
404,Retail - Electronics and appliance stores,88.470634,7890227,2953104,819015.3125,-622157.5,1510513.6,NY_077
405,Retail - Building material and garden equipment and supplies stores,376.70761,43506276,13683365,758351.8125,4842250,11004018,NY_077
406,Retail - Food and beverage stores,538.18121,40778876,14180800,2783516.25,2428539.5,5952442.5,NY_077
407,Retail - Health and personal care stores,259.54575,21364496,9407243,1619466.5,765760.1875,2274521.5,NY_077
408,Retail - Gasoline stores,235.28671,27751436,5841565.5,1693527.25,1367100.125,6974400,NY_077
409,Retail - Clothing and clothing accessories stores,132.18649,10774164,1595948.625,728704.25,302602.90625,2258011.5,NY_077
410,"Retail - Sporting goods, hobby, musical instrument and book stores",170.20587,9986407,3075423,1174390.875,303402.78125,1733680.5,NY_077
411,Retail - General merchandise stores,557.50427,42241504,15600281,6418.8134765625,1223537.25,10250663,NY_077
412,Retail - Miscellaneous store retailers,399.12442,25052374,5631589.5,8841065,-588008.6875,3787227.8,NY_077
413,Retail - Nonstore retailers,375.0813,52163768,5402047.5,2900321.25,10811857,6113864.5,NY_077
414,Air transportation,1.1206597,700869.5625,0,498844.15625,0,57928.063,NY_077
415,Rail transportation,61.600155,26730106,9108092,0,10987834,-5453762.5,NY_077
416,Water transportation,1.009765,284080.4375,0,-259932.28125,0,28243.939,NY_077
417,Truck transportation,52.449902,7793205.5,1863496,804284.8125,236335.6875,232334,NY_077
418,Transit and ground passenger transportation,299.90283,17962348,6787960,4012988.5,2439827.5,356519.91,NY_077
419,Pipeline transportation,.17962103,91423.6875,26404,0,-4646.4853515625,45754.605,NY_077
420,Scenic and sightseeing transportation and support activities for transportation,28.860107,3927127.75,1174810.375,163850.546875,102627.5703125,112193.48,NY_077
421,Couriers and messengers,92.727203,9899353,3912699,112229.453125,1282924.875,173856.95,NY_077
422,Warehousing and storage,5.2832627,279683.78125,66767.9921875,-115225.53125,9594.322265625,8517.3418,NY_077
423,Newspaper publishers,71.713585,4700971.5,1338458.75,9009.830078125,1066599.5,233244.55,NY_077
424,Periodical publishers,22.321007,4087826.25,1425600.25,1995.144653320313,840774.1875,119160.99,NY_077
425,Book publishers,0,0,0,0,0,0,NY_077
426,"Directory, mailing list, and other publishers",0,0,0,0,0,0,NY_077
427,Greeting card publishing,0,0,0,0,0,0,NY_077
428,Software publishers,.40207103,85390.6484375,16666.328125,0,33504.7734375,8058.876,NY_077
429,Motion picture and video industries,32.19075,5739937,514131.3125,108383.7421875,504208.15625,638831.19,NY_077
430,Sound recording industries,1.2284514,429521.53125,17526.103515625,9554.4267578125,122341.78125,124332.84,NY_077
431,Radio and television broadcasting,9.1915474,2604662.5,242103.546875,278896.21875,-84231.5703125,61458.238,NY_077
432,Cable and other subscription programming,0,0,0,0,0,0,NY_077
433,Wired telecommunications carriers,66.293259,30522474,4097302.5,1705.859619140625,7309169,2652313.3,NY_077
434,Wireless telecommunications carriers (except satellite),0,0,0,0,0,0,NY_077
435,"Satellite, telecommunications resellers, and all other telecommunications",6.4816337,2670380.75,764781.9375,290.6192626953125,420769.28125,124779.87,NY_077
436,"Data processing, hosting, and related services",7.5371556,2080444.375,101941.7890625,54307.86328125,124504.4921875,72937.602,NY_077
437,"News syndicates, libraries, archives and all other information services",15.7263,1199179.5,43413.2421875,21132.75,32443.326171875,46926.105,NY_077
438,Internet publishing and broadcasting and web search portals,0,0,0,0,0,0,NY_077
439,Nondepository credit intermediation and related activities,71.196785,16637693,4653560.5,347504.1875,4984700.5,906770.88,NY_077
440,Securities and commodity contracts intermediation and brokerage,64.525856,17624710,8587137,651480.5625,-324494.53125,352151.19,NY_077
441,Monetary authorities and depository credit intermediation,181.60179,87778824,9367095,97413.3828125,48180536,3053799,NY_077
442,Other financial investment activities,315.31232,29594594,392113.0625,2757361.25,32390.51171875,1154666.8,NY_077
443,Direct life insurance carriers,0,0,0,0,0,0,NY_077
444,"Insurance carriers, except direct life",703.23859,466554528,52137072,9003.3388671875,122855192,22466144,NY_077
445,"Insurance agencies, brokerages, and related activities",158.78928,43281468,12782117,272607.90625,8857233,237613.28,NY_077
446,"Funds, trusts, and other financial vehicles",94.272194,33252334,4070169.5,286990.71875,3453929.25,357339.84,NY_077
447,Other real estate,540.91473,75130648,1996091.625,5741954,3057524.75,2033646.4,NY_077
448,Tenant-occupied housing,553.05914,93145664,3992262,4437440.5,43805000,18762620,NY_077
449,Owner-occupied dwellings,0,314766752,0,0,213336912,35788268,NY_077
450,Automotive equipment rental and leasing,4.5661688,1072773.75,139302.859375,151164.4375,199825.546875,191059.25,NY_077
451,General and consumer goods rental except video tapes and discs,82.103531,9901313,2618645,1627810,238423.609375,1679224.3,NY_077
452,Video tape and disc rental,19.723585,2187423,571753.75,120148.546875,169883.765625,419864.94,NY_077
453,Commercial and industrial machinery and equipment rental and leasing,8.8459759,2241860.25,404955.875,45251.4609375,499269.84375,268825.84,NY_077
454,Lessors of nonfinancial intangible assets,4.0403447,2710011.75,28805.52734375,382790.6875,450275.125,249581.44,NY_077
455,Legal services,226.65083,32618382,3065834.75,4581779,2148312.25,7672379.5,NY_077
456,"Accounting, tax preparation, bookkeeping, and payroll services",167.09837,14847966,2482556.5,5001285,510553.84375,388411.44,NY_077
457,"Architectural, engineering, and related services",109.84827,14402163,3407806.75,1505566.75,306115.125,320708.5,NY_077
458,Specialized design services,23.355761,1138954.25,208365.96875,444857.09375,1760.765258789063,107970.62,NY_077
459,Custom computer programming services,108.91998,11756850,4645887,441796.84375,674732.5625,483632.56,NY_077
460,Computer systems design services,29.465538,2567459.75,931925.4375,402093.4375,28431.078125,119234.46,NY_077
461,"Other computer related services, including facilities management",.27946278,70632.875,14761.458984375,0,15937.85546875,5314.1436,NY_077
462,Management consulting services,123.81336,10783318,2491692.5,2467063,-116027.0625,247023.56,NY_077
463,Environmental and other technical consulting services,27.783342,1960194.75,264211.90625,819355.875,-79257.9296875,51752.516,NY_077
464,Scientific research and development services,420.66397,85173800,22183600,242447.5625,7298694.5,2136366.5,NY_077
465,"Advertising, public relations, and related services",50.854763,6731076,430307.65625,2090709.5,110636.0859375,245737.61,NY_077
466,Photographic services,37.861584,1489233,86931.3359375,1009034.0625,-461341.6875,179620.22,NY_077
467,Veterinary services,75.879059,7195822,3162021.5,369987.9375,640547.8125,183455.09,NY_077
468,"Marketing research and all other miscellaneous professional, scientific, and technical services",82.64196,4343932,249216.9375,1997989,-119401.5,106611.53,NY_077
469,Management of companies and enterprises,153.52463,21151868,9644114,22993.888671875,979033.6875,821037.19,NY_077
470,Office administrative services,39.547092,2082012,426391.0625,432604.96875,-313051.40625,53355.828,NY_077
471,Facilities support services,0,0,0,0,0,0,NY_077
472,Employment services,11.623057,769378.125,156076.578125,75917.96875,89433.8125,26371.238,NY_077
473,Business support services,26.569046,1379162.5,327750.96875,277114.71875,-55931.8046875,64567.477,NY_077
474,Travel arrangement and reservation services,32.930817,5041258.5,826794.6875,216436.34375,302116.90625,160995.92,NY_077
475,Investigation and security services,32.096359,2087631.5,1217027.625,204451.140625,6881.4716796875,84060.133,NY_077
476,Services to buildings,317.90948,14768223,5255990,2730903.75,77345.1953125,948268,NY_077
477,Landscape and horticultural services,155.72554,9236839,3753007,1021096.5625,125270.6640625,643390.19,NY_077
478,Other support services,39.717644,3596379.25,750412.5625,321944.625,190182.171875,178686.17,NY_077
479,Waste management and remediation services,70.021477,13457681,3509627.75,6711.68798828125,2590019.75,836579.25,NY_077
480,Elementary and secondary schools,625.14789,28992248,25537112,442952.1875,-4190612.75,1635384.5,NY_077
481,"Junior colleges, colleges, universities, and professional schools",496.64972,38580164,16443523,104339.8046875,5407325.5,2727465.5,NY_077
482,Other educational services,300.81653,13568181,5012563,1288395.375,-876203.6875,947963.31,NY_077
483,Offices of physicians,594.10046,75977640,30550334,3022674,6393996,1132166.8,NY_077
484,Offices of dentists,151.53233,15862198,6199256,1060589,2007545,170748.06,NY_077
485,Offices of other health practitioners,165.46555,8917397,2439777,2961008,-311304.8125,206730.98,NY_077
486,Outpatient care centers,98.070633,12583559,6024730.5,317771.65625,228599.453125,137070.28,NY_077
487,Medical and diagnostic laboratories,8.7547255,1634098.75,584651.625,22183.666015625,385335.5625,18643.707,NY_077
488,Home health care services,341.22916,17475538,12733249,4304622,-4130442.25,211553.61,NY_077
489,Other ambulatory health care services,145.45087,13451498,5729809,682869.75,675846.125,153468.44,NY_077
490,Hospitals,2831.5295,581653696,296652320,832859.125,37694956,13160336,NY_077
491,Nursing and community care facilities,719.51215,65894248,38780340,305296.15625,583685.6875,2502762.8,NY_077
492,"Residential mental retardation, mental health, substance abuse and other facilities",318.06363,21001586,12833625,410715.21875,72167.84375,615041.06,NY_077
493,Individual and family services,383.56766,14863219,10030817,710107.625,-1067071.625,190250.45,NY_077
494,Child day care services,283.52612,8041121.5,2781889,1223869.5,584290.5625,235779.03,NY_077
495,"Community food, housing, and other relief services, including rehabilitation services",563.29327,47050020,17420030,101853.6484375,1589260,622188.94,NY_077
496,Performing arts companies,230.64868,21833128,4027119.25,4349183,2042082.125,900480.75,NY_077
497,Commercial Sports Except Racing,122.28822,16387527,879783.4375,9511539,20073.8984375,721365.56,NY_077
498,Racing and Track Operation,6.1368885,652029.375,202958.125,0,141155.859375,30915.793,NY_077
499,"Independent artists, writers, and performers",0,0,0,0,0,0,NY_077
500,Promoters of performing arts and sports and agents for public figures,119.27863,16450447,201807.78125,4155532.25,232295.34375,1017618.6,NY_077
501,"Museums, historical sites, zoos, and parks",265.35141,19910112,8382964,55431.23046875,1043185.5,624468,NY_077
502,Amusement parks and arcades,2.5374978,197579.390625,59958.9453125,-1649.4013671875,42621.8515625,43301.113,NY_077
503,Gambling industries (except casino hotels),114.66212,16378996,2968401.25,471145.90625,3873457.25,2862978,NY_077
504,Other amusement and recreation industries,189.57158,10053415,4634623,-200052.671875,122537.71875,1140432,NY_077
505,Fitness and recreational sports centers,198.16826,9861323,4663881,-76427.8828125,911614.0625,986451.88,NY_077
506,Bowling centers,25.432333,1511900.125,576686.5625,-53124.0703125,105597.0625,230538.41,NY_077
507,"Hotels and motels, including casino hotels",505.20157,55248056,16972740,-1015509,7162101.5,11653052,NY_077
508,Other accommodations,206.95833,12978141,6725261.5,-1148941.5,1698648,1382332.9,NY_077
509,Full-service restaurants,1001.0086,68067936,22542596,2541677.25,7381725,8132850.5,NY_077
510,Limited-service restaurants,642.27911,52495768,13420641,2308777.5,4923760.5,6397670,NY_077
511,All other food and drinking places,980.01984,58947532,23480786,4172416.25,4693381,6464951,NY_077
512,"Automotive repair and maintenance, except car washes",351.67657,32909980,12802134,4499606,-1734899.875,6414648,NY_077
513,Car washes,167.62428,20763452,7784529.5,811984.875,1418510.375,4236451,NY_077
514,Electronic and precision equipment repair and maintenance,41.334049,5220691.5,1022426.375,687400.4375,424070.03125,569635.56,NY_077
515,Commercial and industrial machinery and equipment repair and maintenance,25.250126,2848241.25,455445.21875,690274,25869.638671875,434882.56,NY_077
516,Personal and household goods repair and maintenance,21.123047,355475.3125,608506.4375,174379.78125,-886512.1875,161650.72,NY_077
517,Personal care services,142.39696,3822853.5,1633367.625,2533152.5,-1681362.125,313767.94,NY_077
518,Death care services,60.972702,3926007.75,916907.9375,498135.4375,117782.125,488427.03,NY_077
519,Dry-cleaning and laundry services,27.23336,1222743.125,451858,102086.9765625,6605.2431640625,165975.16,NY_077
520,Other personal services,319.15427,10696865,1779365.375,7960503.5,-2726782.5,831865.13,NY_077
521,Religious organizations,384.20068,30106198,15758986,276043.375,-11762984,0,NY_077
522,"Grantmaking, giving, and social advocacy organizations",29.681574,5048933,875912.125,110328.109375,1232169.125,299026.19,NY_077
523,Business and professional associations,14.980367,2205382.25,598886.1875,49735.50390625,226395.71875,145932.92,NY_077
524,Labor and civic organizations,146.58003,11238741,1470116.125,90971.2265625,1439180.875,875078.06,NY_077
525,Private households,132.94617,2473167.75,2473167.75,0,0,0,NY_077
526,Postal service,110.48108,9949692,8913054,0,10497.9951171875,0,NY_077
